PG_Name,Address,Area,Contact,Amenities,Primary_Image_URL,All_Image_URLs,Image_Count,Detail_Page_URL,Source
"Fully Furnished New Executive PG - Hi-Speed WI-FI Connectivity - LED TV in every room - North & Sout","Exactly Opp. to Marks & Spencers and MTR, Beside Oasis Mall, Sony Signal, Koramangala, Bangalore Landmark: Beside Oasis Mall, Koramangala Sony Junction","koramangala","","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"New PG with Well Ventilated Rooms - Fully Furnished New Executive Rooms - LED TV in Each room - WI-F","Near Koramangala Depot, Opp. to Pizza Hut, Near Bata Showroom, Koramangala 6th Block, Bangalore Landmark : Opp. to Indian Oil Petrol Bunk","koramangala","","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"New Built well ventilated PG - Fully Furnished Executive Rooms - LED TV in every room - WI-FI Connec","2nd Cross, Near VRR homes, Opp. to Pizza Hut, Near Koramangala Depot, Koramangala, Bangalore Landmark : Near Pizza Hut and Bata Showroom, Koramangala Depot","koramangala","","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"Fully furnished Luxury PG - Spacious Rooms - TV in Each Room - Unlimited Wi-Fi - North/South Indian ","# 73, old No. 72, Govt. School Road, road opp. to police Station, 8th Block, Koramangala Landmark : Koramangala Police Station","koramangala","","wifi; ac; tv; parking; meals; laundry; security","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"New Built well ventilated PG - Fully Furnished Executive Rooms - LCD TV in every room - WI-FI Connec","Near Sony Signal & Koramangala Depot, opp. to Indian oil petrol Bunk, Bangalore","koramangala","","wifi; ac; tv; parking; meals; laundry; security","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"WOMEN MEN SUNRISE NEW LUXURY PG FOR LADIES IN KORAMANGALA - Fully Furnished New Executive PG - Just ","AVS Compound, behind GKB OPTICALS, near Sony signal, 4th Block, AVS Layout, Koramangala, Bengaluru, Karnataka 560034 Landmark: Exactly near Sony Signal, Near Oasis Mall, Beside GKB Opticals, next Sams","koramangala","9036223355","wifi; ac; tv; parking; meals; laundry; security; gym; cctv; kitchen; refrigerator; microwave; heater; balcony","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"SUNRISE NEW LUXURY PG FOR LADIES IN KORAMANGALA - Fully Furnished New Executive PG - Just Like Servi","AVS Compound, behind GKB OPTICALS, near Sony signal, 4th Block, AVS Layout, Koramangala, Bengaluru, Karnataka 560034 Landmark: Exactly near Sony Signal, Near Oasis Mall, Beside GKB Opticals, next Sams","koramangala","9036223355","wifi; ac; tv; parking; meals; laundry; security; gym; cctv; kitchen; refrigerator; microwave; heater; balcony","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"SRI TIRUMALA NEW LUXURY PG FOR MEN -Fully Furnished Executive Rooms - LED TV in every room - WI-FI C","# 88, Jyoti Nivas College Road, Opp. to Mani's Dum Biryani, KHB Colony, 5th Block Kormangala , Bengaluru, karnataka 560095 Landmark: Just 1 min walk from Jyoti Nivasa College and 2 mins walk from Pres","koramangala","9743757606","wifi; ac; tv; parking; meals; laundry; security; gym; cctv; kitchen; refrigerator; microwave; heater; balcony","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"Modern Deluxe PG, Near Ashoka Residency, Patel Narayana Reddy Layout, Koramangala 6th block , Bangal","Modern Deluxe PG, Near Ashoka Residency, Patel Narayana Reddy Layout, Koramangala 6th block , Bangalore-95 Landmark : Near Sony World Signal and Koramangala Bus depot ","koramangala","","wifi; meals; security","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"STYLE HUB PG FOR LADIES","# 31, Brilliant School Road, Lakshmi Narayana Pura, AECS Layout, Marathahalli, Bengaluru, Karnataka 560037 Landmark: Near Bata Showroom, ITPL Main Road","marathahalli","8971127226","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/Luxury-Paying-Guests-in-Bangalore/PG in Bangalore/Style Hub/Syle Hub PG Marathahalli (12).jpg; https://www.payingguestinbengaluru.com/Luxury-Paying-Guests-in-Bangalore/PG in Bangalore/Style Hub/Syle Hub PG Marathahalli (13).jpg; https://www.payingguestinbengaluru.com/Luxury-Paying-Guests-in-Bangalore/PG in Bangalore/Style Hub/Syle Hub PG Marathahalli (6).jpg; https://www.payingguestinbengaluru.com/Luxury-Paying-Guests-in-Bangalore/PG in Bangalore/Style Hub/Syle Hub PG Marathahalli (4).jpg",5,"https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/Style-Hub-PG-for-Ladies-in-Marathahalli-Bangalore.html","payingguestinbengaluru.com"
"AVASA ELITE NEW EXECUTIVE PG FOR MEN | WOMEN | COLIVING - AC & NON-AC ROOMS","# 135, Sri Ram Residency, Landmark: Adayar Anand bhavan","marathahalli","7090611888","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/Sri Sai Ganesh Kor/IMG_1296.JPG",5,"https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/Avasa-Coliving-PGs-in-Marathahalli-Bangalore.html","payingguestinbengaluru.com"
"QUEEN'S PARADISE STUDIO ROOMS | LUXURY PG FOR LADIES","#03/A/ 2/2, Kadubeesnahalli Village, Near Kadubeesnahalli Bridge, Bangalore-560036. Landmark: Opp. to JP Morgan","marathahalli","9108191452","wifi; ac; tv; parking; meals; laundry; security; gym; refrigerator","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/Luxury-Paying-Guests-in-Bangalore/PG in Bangalore/SV Comforts Kadubeesnahalli Bangalore/SV Comforts PG JP Morgan Kadubeesanahalli (8).jpg; https://www.payingguestinbengaluru.com/Luxury-Paying-Guests-in-Bangalore/PG in Bangalore/SV Comforts Kadubeesnahalli Bangalore/SV Comforts PG JP Morgan Kadubeesanahalli (5).jpg; https://www.payingguestinbengaluru.com/Luxury-Paying-Guests-in-Bangalore/PG in Bangalore/SV Comforts Kadubeesnahalli Bangalore/SV Comforts PG JP Morgan Kadubeesanahalli (1).jpg; https://www.payingguestinbengaluru.com/Luxury-Paying-Guests-in-Bangalore/PG in Bangalore/SV Comforts Kadubeesnahalli Bangalore/SV Comforts PG JP Morgan Kadubeesanahalli (5).jpg",5,"https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/SV-Comforts-Ladies-PG-in-Bangalore-near-JP-Morgan-Kadubeesanahalli.html","payingguestinbengaluru.com"
"SRI SABAREES NEW LUXURY LIVING  FOR LADIES","SBR Homes, 10th Main Road, Behind Innovative Multiplex, Tulasi Theatre Road, Marathahalli, Bangalore - 560037 Landmark: Behind Innovative Multiplex, just a few minutes of walk from here.","marathahalli","9632200560","wifi; ac; tv; meals; laundry","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/Luxury-Paying-Guests-in-Bangalore/PG in Bangalore/Sabarees PG Marathahalli (2).png; https://www.payingguestinbengaluru.com/Luxury-Paying-Guests-in-Bangalore/PG in Bangalore/Sabarees PG Marathahalli (1).png; https://www.payingguestinbengaluru.com/Luxury-Paying-Guests-in-Bangalore/PG in Bangalore/Sabarees PG Marathahalli (3).png; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjK9oek49rMRpybt9b4OdzMwHDNoLtcveX27s_8b3Cu5VYyh3k-_ae9yghuqYuk-ognzUbNLpab5hHfqyBnYwIzI6diflRIGDl6qwNeQMT_ok-Wd8woD5J0NWJXtbP0pgEniPg6nmZzyy8OcCyfx0xPxhWyQ5QW7YI4lDiAXTmFxhsotnENTfJHqo5A/s1280/Sri%20Ram%20Sai%20Ladeis%20PG%20in%20Bangalore%20payingguestinbengaluru%20(2).jpeg",5,"https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/Sri-Sabarees-New-Luxury-PG-for-ladies-in-Marathahalli-Bangalore.html","payingguestinbengaluru.com"
"SUNRISE COMFORTS NEW LUXURY PG FOR LADIES","Before BSR Paradise Apartments, Near Embassy Tech  Village, BSR Paradise Road, Kaverappa Layout, Kadubeesanahalli, Bhoganhalli,  Bengaluru, Karnataka 560103 Landmark: Close to Prestige JP Morgan and C","marathahalli","9686643646","wifi; ac; tv; meals; laundry","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgtJl3Zt7Rs06qmLYvMpECPmIE8feNzRQhrU7OTGBRMvwnj9BSLvI8YsQg19CNXUyikSZXlWuosBsZeDquEMnoR0nV0GBD5JVKpoDNxwxopj2wkyo6PGDCuCOp9BGXART-G2lZAS2-ezp9wQRE-6W9eb9EPi3lhrjbxdlivWBMV9CYMpb6-Nv6jfKaK/s1024/pg%20in%20bangalore%20(20).jpg",5,"https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/Sunrise-Comforts-New-Luxury-Ladies-PG-in-Kadubeesanahalli-Bangalore.html","payingguestinbengaluru.com"
"NEW TIRUMALA PG FOR LADIES - ALL NEW SUITE ROOMS","# 3, 1st Cross, Dharshan Layout, Kadubeesanahalli, Panathur Main Road, Bangalore-560066. Landmark: Near oracle, J P Morgan and close to New Horizon College of Engineering and Cessna Business Park and ","marathahalli","9538719300","wifi; ac; tv; meals; laundry","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgs5s5cCwkS5P2ticSdQq0xb1UHzAcnTuEZPvLs6cpD6cbLATILEXxeRyvgdL9ktYa9APVzXKtP0ajXt9itQmhRpTltJT4haouumsPssFaKIxY7e7HXDe0YD6HTZD8Ys1eXAsL5QhmX9f35U4y4tIJzH5L4Xz-l2TRoqcCXexNBhS1HYGjMd54jaXy2YsI/s1024/Paying%20Guest%20in%20Bengaluru%20(3).jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgrnC6lT4OhZ51Bq6-wS1vfUijMRBQFwp5SUD9HqhGfSbEDOK0HSYUoxIfy0TM0nMhOScPn9Qplwvm7QtHRrIyk4DQB_fanOUQMXQQDHpLLV455oX3yH_tr7xchgI9kO8WIzIshDzt4fjo63Sc8ndzRYgKZEgCuN15qqzWdDxfypiEKnoKfYCgwwFsHZ2U/s1024/Paying%20Guest%20in%20Bengaluru%20(2).jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjZCFEQCsZIT3Ryg67qvEf1ORYWSPe5TRQpigr7jTM_zsJEzqMtHrtWXQrvTaGegc_BokILWk9Z3Qu4lMgJQfbRvvV1WNU4DgwtIqahXEJ3000_T9OdFM9SbeIsW02QriJbOpdbsfoktY0IEk0s0Z-keay0SnjuJA80n-q7pXcxYgD6Z35RYUX7aEOGiQU/s1024/Paying%20Guest%20in%20Bengaluru%20(1).jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhQYJG2ZtEjPw_gnfD-1PEEOqYgsuUkCQFnESDqTkCA2ntw30R9ydfe4fzijQ05eksqlgTbDAFgFgghv3BR0rfukZN839Bxku5qZnt3SJAgILbLxqbb1xXobKl0HM4Yg_5i-zHOrcWbtCfB4LzUhU-AhNJySlhfwulzMbRysrOclhYu5lI693UiAXNc/s1024/SNS%20PG%20-%20payingguestinbengaluru.com%20(1).jpg",5,"https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/New-Tirumala-Suite-Rooms-PG-for-Ladies-in-Bangalore.html","payingguestinbengaluru.com"
"NEW VENKATESHWARA LUXURY PG FOR LADIES","# 103/78, 1st Main, 1st Cross, Kadubeesanahalli, Panathur Main Road, Bangalore-560066. Landmark: Near oracle, J P Morgan and close to New Horizon College of Engineering and Cessna Business Park and Em","marathahalli","8217440819","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://4.bp.blogspot.com/-_Fr5MKLlqKQ/W_UX-QBWUoI/AAAAAAAAIHM/t079vmmW3yQFkUOw-tRmpYLtKlA58BDrACEwYBhgL/s1600/pic_0002654.jpeg; https://1.bp.blogspot.com/-QaAzWki2CJ4/W_UXWNmPWjI/AAAAAAAAIGk/Rhs_JKMhAfYFCC7AacCXRSLgKWlIGR-9wCEwYBhgL/s1600/pic_0002644.jpeg; https://2.bp.blogspot.com/-SV3Sg_z7TUc/W_UWop5KpJI/AAAAAAAAIFk/AVHy_yH7fpMDe23KgrFoYc9vP6uzYc1lACEwYBhgL/s1600/pic_0002629.jpeg; https://2.bp.blogspot.com/-F8TG2KnP9Tc/W_UXRPpxZBI/AAAAAAAAIGg/SoIVtiZlWZsHW1oIn7LyDaKu6JgxeswkwCEwYBhgL/s1600/pic_0002642.jpeg",5,"https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/New-Venkateshwara-Ladies-PG-Near-JP-Morgan-Bangalore.html","payingguestinbengaluru.com"
"S V COMFORTS  NEW EXECUTIVE PG FOR LADIES","House list. No: 109, No 7 ,10/7/7, Kadubeesanahalli Village, Varthur Hobli, Panathur, Bangalore-560066. Landmark: Behind Vishal Mart, Near oracle, J P Morgan and close to New Horizon College of Engine","marathahalli","7795055505","wifi; ac; tv; meals; laundry","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjvYZPTW0zzLVhSY2xEAYd8HM98cO6m7o3b5N9w_enGe59BdZxLjoLyKBSHXv6plagmt8Lh45dduade7O1OxNcJbVTQfKEQi64C2H_dyYlQm1IgPleCBN71J6DY74v2r_Znvyi0IaTSQbpWaRlXuXix0zIRexUyMv4Zk4ofgrsUpalA5SrIT6HBFSPrXkA/s1280/Paying%20Guest%20in%20Bengaluru%20Exclusive%20(2).png; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhp4XZJYVFDllVWPbrODmJ5IcZumfoBwMwhf650Rz2a9tdLZxAyoETmqbfhTAajUuvp_TBT-HR8jzvcHLWSX9myxP0op8_TPHbMkAmYTd8L2tCjZp_f2td9KW8vybaZ328dDn9zlsagqCwD1xJnu25sKPNHEc15rKnBfVDexa9hxTZ9OiDAfmyxnZi2Ahs/s1280/Paying%20Guest%20in%20Bengaluru%20Exclusive%20(3).png; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgcSSDMD1FfUxjKjRMPE-UyQge0K7CH8m00W1Hwv95ckXVNVoZTm16R3vLrc5yZzrGKmm_7HVOWoJFP_L3IBTS4Bmd2HfzRHvGo2OtjabiLq-OYp1mcZDeeWKtYwDJxk0xuxeRS57ZWNj6sOb5ri0h4uEMLhg1KzL4nPCthm89ur8BMx9Z8lcYu4F-XqiE/s1600/Paying%20Guest%20in%20Bengaluru%20Exclusive%20(8).png; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhhDDp2H1rxDjQJaQLY5-2PW27TMtSpOOv2d18nOCFQCz6FtIbfMlajJXmrq-4u11BhMXWTfrOgij6T3gsP6ehrjubN46iQZOlLIsogxa5h17GeN7F7BKlMsTNrXPRs0kR2osB6r0srf7pDX-DTVcOMw2HXW11XiCRQzmV3wCjs6Df2ayU_fBQ3ftdl554/s1280/Paying%20Guest%20in%20Bengaluru%20Exclusive%20(4).png",5,"https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/SV-Comforts-Ladies-PG-in-Bangalore-near-JP-Morgan-Kadubisanahalli.html","payingguestinbengaluru.com"
"ROYAL COMFORT COLIVE PG NEAR EMBASSY TECH VILLAGE","Address :                    # 23/2, Chowdeshwari Layout, Near Embassy Tech Village Backgate, Devarabessanahalli, Bengaluru, Karnataka-560103                                          Landmark : Opp. t","marathahalli","9353753255","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjvYZPTW0zzLVhSY2xEAYd8HM98cO6m7o3b5N9w_enGe59BdZxLjoLyKBSHXv6plagmt8Lh45dduade7O1OxNcJbVTQfKEQi64C2H_dyYlQm1IgPleCBN71J6DY74v2r_Znvyi0IaTSQbpWaRlXuXix0zIRexUyMv4Zk4ofgrsUpalA5SrIT6HBFSPrXkA/s1280/Paying%20Guest%20in%20Bengaluru%20Exclusive%20(2).png; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhp4XZJYVFDllVWPbrODmJ5IcZumfoBwMwhf650Rz2a9tdLZxAyoETmqbfhTAajUuvp_TBT-HR8jzvcHLWSX9myxP0op8_TPHbMkAmYTd8L2tCjZp_f2td9KW8vybaZ328dDn9zlsagqCwD1xJnu25sKPNHEc15rKnBfVDexa9hxTZ9OiDAfmyxnZi2Ahs/s1280/Paying%20Guest%20in%20Bengaluru%20Exclusive%20(3).png; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgcSSDMD1FfUxjKjRMPE-UyQge0K7CH8m00W1Hwv95ckXVNVoZTm16R3vLrc5yZzrGKmm_7HVOWoJFP_L3IBTS4Bmd2HfzRHvGo2OtjabiLq-OYp1mcZDeeWKtYwDJxk0xuxeRS57ZWNj6sOb5ri0h4uEMLhg1KzL4nPCthm89ur8BMx9Z8lcYu4F-XqiE/s1600/Paying%20Guest%20in%20Bengaluru%20Exclusive%20(8).png; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhhDDp2H1rxDjQJaQLY5-2PW27TMtSpOOv2d18nOCFQCz6FtIbfMlajJXmrq-4u11BhMXWTfrOgij6T3gsP6ehrjubN46iQZOlLIsogxa5h17GeN7F7BKlMsTNrXPRs0kR2osB6r0srf7pDX-DTVcOMw2HXW11XiCRQzmV3wCjs6Df2ayU_fBQ3ftdl554/s1280/Paying%20Guest%20in%20Bengaluru%20Exclusive%20(4).png",5,"https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/Royal-Comfort-New-Colive-PG-in-Bangalore-Near-Bellandur-Ecospace.html","payingguestinbengaluru.com"
"RENTORIO RITZ GREEN PG FOR GIRLS","1st Cross Road, Opposite to Kalamandir, Aswath Nagar, Marathahalli, Bengaluru, Karnataka 560037 Landmark: Opp. to Kalamandir, Marathahalli Bridge Bustop","marathahalli","9008778187","wifi; ac; tv; meals; laundry; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://rentorio.in/assets/images/gallery/rentorio-ritz/3.JPG",5,"https://www.payingguestinbengaluru.com/Rentorio-Ritz-Ladies-PG-in-Bangalore-Marathahalli.html","payingguestinbengaluru.com"
"SRI LAKSHMI BALAJI NEW LUXURY PG FOR LADIES","BSR Paradise Road, Kaverappa Layout, Kadubeesanahalli, Bengaluru, Karnataka 560103 Landmark: Near Prestige JP Morgan and Cessna Business Park, Embassy Tech Village","marathahalli","9980871773","wifi; ac; tv; meals; laundry","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhAsPtgEpH9xg0FbUkSv0e_y_kXXKU7d_aIoKCB_zEDdN4SqQm1vvHdejzs1U754OtSOrDTQptcWDRyVVpiPZvuQA0H6GTwhdgYBzLEGcikAtj5murWKAZOLITlHdlGQ0Mb4mYt4FbP9vvUtnIbbvV8D5l4ztECg0XAfgDlNHu2BQBDOuOkjfccZpiO/s1482/WhatsApp%20Image%202023-02-23%20at%2009.03.56%20(1).jpeg",5,"https://www.payingguestinbengaluru.com/Sri-Lakshmi-Balaji-Ladies-PG-in-Bangalore-Kadubeesanahalli.html","payingguestinbengaluru.com"
